seqnames	start	end	gene_id
chr1	25196700	25198899	120100163
chr1	26013728	26015927	292188
chr1	26170170	26172369	689256
chr1	26313736	26315935	361462
chr1	26820131	26822330	155430
chr1	26854530	26856729	498995
chr1	27033905	27036104	246769
chr1	27052420	27054619	378794
chr1	27523324	27525523	689399
chr1	27742240	27744439	120100112
chr1	28281914	28284113	498997
chr1	28456887	28459086	308051
chr1	28507120	28509319	361465
chr1	28630110	28632309	292199
chr1	28701597	28703796	108349256
chr1	28797902	28800101	308056
chr1	28919930	28921615	502225
chr1	28935694	28937893	308060
chr1	28938164	28940363	157074
chr1	28964552	28966751	308061
chr1	28991634	28993833	498999
chr1	29089294	29091493	252881
chr1	29167218	29169417	24784
chr1	29223361	29225560	308064
chr1	29280834	29281130	361466
chr1	29326001	29328200	499000
chr1	29356817	29357077	308067
chr1	29357079	29357339	292206
chr1	29367212	29369411	120100379
chr1	29441980	29444179	308068
chr1	29554103	29556302	308069
chr1	29584195	29586394	664630
chr1	29606100	29608299	29323
chr1	29659362	29661561	301965
chr1	29683331	29685530	316916
chr1	29750214	29752413	24898
chr1	29816202	29818401	361467
chr1	29966388	29967960	364656
chr1	29967962	29969534	679739
chr1	30039350	30041549	306655
chr1	30666179	30668378	306657
chr1	31292615	31294814	306659
chr1	32428436	32430635	306664
chr1	32642855	32645054	306665
chr1	33111080	33113279	120100435
chr1	33475568	33477767	290939
chr1	33546814	33549013	679949
chr1	33685663	33686125	361191
chr1	33686127	33686590	24950
chr1	33716643	33718842	120100362
chr1	33763672	33765871	306672
chr1	34373895	34376094	81636
chr1	34802258	34804457	120100144
chr1	34849939	34852138	361192
chr1	34866774	34867033	290946
chr1	34867035	34867294	290947
chr1	34943922	34946121	680200
chr1	34946162	34948361	120100215
chr1	35024825	35027024	682870
chr1	35024825	35027024	498682
chr1	35062730	35064929	102547287
chr1	35088905	35091104	102549842
chr1	35133025	35135224	680258
chr1	35158714	35160913	498683
chr1	35183685	35185884	102551340
chr1	39771403	39773602	171010
chr1	40002041	40004240	308129
chr1	40309221	40311420	679812
chr1	40442008	40444207	361472
chr1	40584643	40586842	120100178
chr1	40728123	40730322	83425
chr1	40846395	40848594	308126
chr1	40894115	40895636	292268
chr1	40895638	40897159	292267
chr1	40943961	40946160	292266
chr1	41234742	41236941	24890
chr1	41296763	41298962	120100474
chr1	41820425	41822624	120100183
chr1	41983123	41985322	499010
chr1	42016137	42018336	292264
chr1	42064220	42066419	117064
chr1	42202238	42204437	292263
chr1	42209968	42212078	120100395
chr1	42212080	42212389	120100394
chr1	42220637	42222836	361473
chr1	42320054	42322253	308118
chr1	43178295	43180494	25601
chr1	43427770	43429969	361474
chr1	43591436	43593635	308113
chr1	43725794	43727993	245926
chr1	43916174	43918373	100362710
chr1	44131769	44133968	680178
chr1	44161510	44163709	308140
chr1	44302652	44304851	292279
chr1	45561623	45563822	282546
chr1	45999073	46001272	369018
chr1	46019284	46021483	292228
chr1	46069100	46069326	499014
chr1	46436160	46438359	683687
chr1	46516709	46518908	84018
chr1	46656528	46656792	499015
chr1	46656794	46657058	502227
chr1	46682858	46683062	499016
chr1	46841049	46843248	502228
chr1	46893352	46895551	83462
chr1	46909217	46911416	499017
chr1	46987956	46990155	54319
chr1	47045798	47047997	120100170
chr1	47154033	47156232	361476
chr1	47179593	47181792	308097
chr1	47279853	47282052	308099
chr1	47644990	47647189	24787
chr1	47663965	47666164	499020
chr1	47693788	47695987	308100
chr1	47801813	47804012	365096
chr1	47830470	47832319	120100365
chr1	47833772	47835404	120100389
chr1	47836640	47836937	24818
chr1	47836939	47837237	292244
chr1	47841224	47843423	361478
chr1	47898582	47900781	25153
chr1	47977109	47979308	25151
chr1	48003138	48005337	120100462
chr1	48074666	48076865	24904
chr1	48163069	48165268	29503
chr1	48233476	48235675	29504
chr1	48363533	48365732	85253
chr1	48429830	48432029	308106
chr1	48449573	48451772	120100432
chr1	48633146	48635345	170919
chr1	49657431	49659630	56816
chr1	49880630	49882829	499021
chr1	50385698	50387897	499022
chr1	51043233	51045432	292295
chr1	51760312	51762511	681210
chr1	52216364	52218563	63885
chr1	52305665	52307864	292301
chr1	52384590	52386789	681288
chr1	52404110	52406309	361481
chr1	52425547	52427746	292305
chr1	52449193	52451392	171087
chr1	52489923	52492122	308163
chr1	52563724	52565923	683722
chr1	52583929	52586128	292306
chr1	52629736	52631935	117269
chr1	52648189	52650388	120093055
chr1	52935917	52938116	308169
chr1	52976498	52978697	292311
chr1	52991321	52993520	120100245
chr1	53029464	53031663	685007
chr1	53115610	53117809	103689976
chr1	53226634	53228833	102546375
chr1	53576091	53578290	292316
chr1	53707962	53710161	120100105
chr1	53707962	53710161	499027
chr1	53717860	53720059	120100192
chr1	53804533	53806732	120100207
chr1	53903373	53905572	26955
chr1	54079437	54081636	120100104
chr1	54290448	54292647	685557
chr1	54547659	54549858	494234
chr1	54684129	54686328	685641
chr1	54856175	54858374	685666
chr1	55017114	55019313	685793
chr1	55189740	55191939	308212
chr1	55260530	55262729	292401
chr1	55699590	55701789	292406
chr1	55947814	55950013	100125364
chr1	55950236	55952435	308222
chr1	55968839	55971038	292404
chr1	55983108	55983354	365153
chr1	55983356	55983602	361485
chr1	56319980	56322179	84010
chr1	56337129	56339328	308218
chr1	56463098	56463456	94198
chr1	56463458	56463817	117526
chr1	56490197	56492396	58934
chr1	56525453	56527652	365155
chr1	56662308	56664253	308215
chr1	56792226	56794425	681433
chr1	57315861	57318060	120100349
chr1	57753979	57756178	120100131
chr1	57753979	57756178	120100130
chr1	58101119	58103318	308201
chr1	58126961	58129160	292381
chr1	58318287	58320486	171105
chr1	58453453	58455652	102552823
chr1	58677150	58677455	100526599
chr1	58677457	58677710	100314236
chr1	58677712	58677996	688452
chr1	58705198	58707397	282821
chr1	58744993	58747192	120100140
chr1	58756360	58758559	292409
chr1	58774752	58776951	690158
chr1	58843118	58845317	292413
chr1	58966268	58968467	690198
chr1	59025755	59027954	292414
chr1	59200561	59202760	690230
chr1	59268162	59270361	494253
chr1	59355803	59358002	494237
chr1	59572513	59572787	494246
chr1	59572789	59574864	292417
chr1	59643704	59645903	681871
chr1	59716423	59718622	292419
chr1	59814935	59817134	494231
chr1	59877156	59879355	494259
chr1	60122569	60124768	494300
chr1	60191164	60193363	494306
chr1	60262367	60264566	100312667
chr1	60262367	60264566	100312665
chr1	60483822	60486021	494305
chr1	60539649	60540393	117281
chr1	60664230	60666429	100312668
chr1	60681592	60683791	100365363
chr1	60768206	60770405	100312945
chr1	60959052	60961251	494229
chr1	61134700	61136899	102552527
chr1	61134700	61136899	308232
chr1	61189368	61191567	103691005
chr1	61282033	61284232	308236
chr1	61335217	61335469	361487
chr1	61366076	61368275	102550851
chr1	61425039	61427238	108348215
chr1	61460217	61462416	499056
chr1	61620666	61622865	494288
chr1	61694583	61696782	102548728
chr1	61989291	61991490	690559
chr1	62020417	62022616	690593
chr1	62020417	62022616	690566
chr1	62285408	62287607	120100136
chr1	62384427	62386626	120100159
chr1	62455716	62457837	102555377
chr1	62457839	62459961	102555644
chr1	62527903	62530102	682225
chr1	62681351	62683550	100362641
chr1	62818433	62820632	502285
chr1	62984807	62987006	690661
chr1	63092242	63094441	690680
chr1	63147437	63149636	682419
chr1	63234378	63236577	690691
chr1	63369320	63371519	120097717
chr1	63476027	63478226	690716
chr1	63554738	63556937	108348195
chr1	63598244	63600443	690729
chr1	63649332	63651531	690758
chr1	63649332	63651531	286984
chr1	63800122	63802321	680562
chr1	63831623	63833822	292516
chr1	63901530	63903729	308303
chr1	63915504	63917703	690816
chr1	64023909	64026108	502286
chr1	64287714	64289913	494283
chr1	64697458	64699657	120098107
chr1	64808521	64810720	494299
chr1	64826254	64828453	494308
chr1	64894102	64896301	100911184
chr1	64925698	64927897	102554457
chr1	65165375	65167574	292531
chr1	65277072	65279271	690906
chr1	65325371	65327031	65146
chr1	65413946	65416145	361493
chr1	65455534	65457733	100912456
chr1	65497195	65499394	690955
chr1	65497195	65499394	683463
chr1	65514922	65517121	103689992
chr1	65514922	65517121	81772
chr1	65524213	65524811	100909510
chr1	65524213	65524811	292534
chr1	65524813	65525412	103689982
chr1	65524813	65525412	308309
chr1	65537721	65539920	308310
chr1	65549983	65552182	292535
chr1	65560973	65563172	100526587
chr1	65571968	65574167	308311
chr1	65587674	65587902	292536
chr1	65587904	65588133	85423
chr1	65599947	65602146	691001
chr1	65605553	65607752	292537
chr1	65643942	65646141	100359972
chr1	65685375	65687574	100360054
chr1	65747142	65749341	140727
chr1	65755668	65757867	100314272
chr1	65778890	65781089	140729
chr1	65830807	65833006	140728
chr1	65859185	65861384	24681
chr1	65870236	65872435	369016
chr1	65904850	65907049	365170
chr1	65910105	65912304	103689958
chr1	65915406	65917605	405147
chr1	65930595	65932794	292541
chr1	65962447	65962701	100314273
chr1	65962703	65962939	100314137
chr1	65962941	65963500	100314136
chr1	65963682	65964011	100526632
chr1	65964013	65964286	100314062
chr1	65964288	65964578	100314061
chr1	65964580	65966728	100314249
chr1	66051268	66053467	292543
chr1	66137082	66139281	286914
chr1	66245117	66247316	292545
chr1	66294132	66296331	691086
chr1	66378987	66381186	494312
chr1	66525495	66527694	292547
chr1	66579461	66581660	292548
chr1	66636117	66638316	691135
chr1	66709138	66711337	308318
chr1	66762205	66764404	502292
chr1	66776097	66776478	308320
chr1	66786479	66788678	102547412
chr1	66864187	66866386	292554
chr1	67023918	67026117	102466621
chr1	67055816	67058015	120100463
chr1	67097487	67097798	361495
chr1	67097800	67098111	103691034
chr1	67130147	67132346	308322
chr1	67324477	67326676	292559
chr1	67345314	67347513	292560
chr1	67377045	67379244	365175
chr1	67392478	67394677	405043
chr1	67400907	67403106	292563
chr1	67421942	67424141	103691061
chr1	67462740	67464939	499067
chr1	67524682	67526881	103690110
chr1	67524682	67526881	102548693
chr1	67573854	67576053	499068
chr1	67621842	67623261	308326
chr1	67657143	67659342	103691035
chr1	67674039	67676238	292566
chr1	67702070	67704269	64568
chr1	67728168	67730367	292569
chr1	67756757	67758956	365176
chr1	68023537	68025736	308325
chr1	68127322	68129521	499069
chr1	68131886	68134085	292572
chr1	68181045	68183244	691325
chr1	68195886	68198085	292574
chr1	68200754	68202953	120098145
chr1	68215649	68217848	120098147
chr1	68272697	68274896	494284
chr1	68341313	68343512	292577
chr1	68390204	68392403	100312670
chr1	68437271	68439470	120099323
chr1	68454391	68456590	100312751
chr1	68481675	68483874	120099328
chr1	68567704	68569903	494268
chr1	68577900	68580099	120093107
chr1	68626762	68628961	494264
chr1	68649450	68651649	494272
chr1	68669493	68671692	494307
chr1	68718879	68721078	751812
chr1	68726964	68729163	292583
chr1	68758675	68760874	117277
chr1	68776689	68778888	308335
chr1	68784306	68786505	499071
chr1	68788651	68789972	308336
chr1	68789974	68791296	120100122
chr1	68789974	68791296	120100121
chr1	68803302	68805501	308337
chr1	68823174	68825373	100911196
chr1	68828395	68828861	365179
chr1	68828863	68829329	292584
chr1	68846681	68847699	308339
chr1	68866238	68868437	691408
chr1	68872152	68874351	691411
chr1	68909544	68911237	308341
chr1	68912534	68914733	361500
chr1	68921044	68923243	100359484
chr1	68927333	68929532	684792
chr1	68956980	68959179	684270
chr1	68971010	68973209	361501
chr1	68992025	68994224	691429
chr1	69026750	69028949	292588
chr1	69054833	69055917	64638
chr1	69055919	69057004	499072
chr1	69065039	69067238	691446
chr1	69068914	69071113	171040
chr1	69075207	69077406	308344
chr1	69106946	69107910	308345
chr1	69123710	69125909	308346
chr1	69160166	69162365	499073
chr1	69163572	69165771	246146
chr1	69187822	69190021	361502
chr1	69216608	69218807	690610
chr1	69241362	69243561	171125
chr1	69275351	69277550	54309
chr1	69289454	69291653	100359753
chr1	69297900	69300099	29248
chr1	69304362	69306561	171409
chr1	69318255	69320454	499076
chr1	69363325	69365524	361503
chr1	69371113	69373312	361504
chr1	69554255	69556454	684545
chr1	69660359	69662558	117547
chr1	69753851	69756050	353253
chr1	69810461	69812660	292594
chr1	69938849	69941048	308350
chr1	69977815	69980014	691533
chr1	70033791	70035990	100912286
chr1	70033791	70035990	361505
chr1	70052289	70054488	361506
chr1	70071641	70073840	292597
chr1	70089037	70091236	120100223
chr1	70155681	70157880	574531
chr1	70457720	70459919	100912013
chr1	70519999	70522198	691560
chr1	70982379	70984578	289295
chr1	71183371	71185570	286985
chr1	71672220	71674419	286981
chr1	71775084	71777283	494261
chr1	71954163	71956362	367480
chr1	72090640	72092839	100362054
chr1	72108644	72110843	494303
chr1	72211158	72213357	494254
chr1	72279679	72281878	494287
chr1	72351410	72353609	494286
chr1	72411594	72413793	494266
chr1	72503157	72505356	308353
chr1	72524893	72526508	108348146
chr1	72527728	72529927	494267
chr1	72553872	72556071	682964
chr1	72669596	72671795	108349838
chr1	72821501	72823700	292607
chr1	72844465	72846664	365190
chr1	72982058	72982405	292610
chr1	73023988	73026187	691722
chr1	73156804	73159003	691763
chr1	73277966	73280165	100498801
chr1	73293696	73295895	502301
chr1	73293696	73295895	292615
chr1	73345698	73347897	499083
chr1	73421838	73424037	308361
chr1	73443336	73445535	308362
chr1	73499049	73499841	120099766
chr1	73514395	73516594	102553002
chr1	73536776	73538975	25538
chr1	73541598	73543797	502300
chr1	73589491	73591690	365192
chr1	73600101	73602300	102552463
chr1	73626973	73629172	79111
chr1	73639357	73641556	308366
chr1	73650709	73652908	116698
chr1	73662253	73664238	365191
chr1	73665827	73668026	361509
chr1	73681436	73683635	361508
chr1	73721492	73723691	691791
chr1	73772487	73774686	100365062
chr1	73781507	73783706	120097724
chr1	73843370	73845569	494277
chr1	73888616	73890815	494296
chr1	74081059	74083258	494282
chr1	74125860	74128059	494289
chr1	74163842	74165924	81513
chr1	74165926	74168009	308381
chr1	74234211	74236410	691810
chr1	74348811	74351010	365194
chr1	74722527	74724726	100360574
chr1	75326566	75328765	120100123
chr1	75507914	75510113	24912
chr1	75507914	75510113	24902
chr1	75936436	75938635	120100122
chr1	75936436	75938635	120100121
chr1	75976380	75978579	361510
chr1	76483997	76486196	691860
chr1	76545619	76547818	60446
chr1	76575929	76578128	102553890
chr1	76604312	76606511	25545
chr1	76608099	76610298	100362339
chr1	76608099	76610298	100360843
chr1	76614570	76616769	100364427
chr1	76623083	76625282	103692519
chr1	76623083	76625282	100364457
chr1	76629907	76632106	120100469
chr1	76636703	76638902	292624
chr1	76658584	76660783	361512
chr1	76736958	76739157	292622
chr1	76748236	76750435	308108
chr1	76793726	76795925	140673
chr1	76806725	76808924	140447
chr1	76861372	76863571	361514
chr1	76904914	76907113	684903
chr1	76959318	76961517	445269
chr1	76989296	76991495	684934
chr1	77013350	77015549	317673
chr1	77086787	77088986	308384
chr1	77105790	77107989	678741
chr1	77162448	77164647	292654
chr1	77186563	77188762	308387
chr1	77290043	77292242	108349548
chr1	77290043	77292242	79218
chr1	77319099	77321298	306400
chr1	77356513	77358712	102550403
chr1	77372464	77374663	108349752
chr1	77403619	77405818	116711
chr1	77416049	77418248	65046
chr1	77432809	77435008	679748
chr1	77454694	77456893	292657
chr1	77484096	77486295	308392
chr1	77486793	77488992	308390
chr1	77511986	77514185	292658
chr1	77544900	77547099	499088
chr1	77562515	77564714	245986
chr1	77577596	77579795	292661
chr1	77592008	77594207	24244
chr1	77620283	77622482	308393
chr1	77637423	77639622	361515
chr1	77667078	77669277	120099770
chr1	77677218	77679417	494320
chr1	77714257	77716456	65179
chr1	77749559	77751758	64345
chr1	77774447	77776646	24257
chr1	77804296	77806495	308394
chr1	77861922	77864121	24926
chr1	77921170	77923369	59313
chr1	77997481	77999680	292666
chr1	78026329	78028528	120098290
chr1	78063953	78066152	102550682
chr1	78136792	78138991	292668
chr1	78214512	78216711	361516
chr1	78370802	78373001	292671
chr1	78431250	78433449	24256
chr1	78449791	78451990	102557319
chr1	78493779	78495978	365212
chr1	78529815	78532014	84387
chr1	78557487	78559686	292680
chr1	78570279	78572478	292681
chr1	78633668	78635867	365213
chr1	78637769	78639968	499090
chr1	78650412	78652611	308404
chr1	78671242	78671908	25100
chr1	78671910	78672577	292683
chr1	78698814	78701013	292684
chr1	78720330	78722529	680252
chr1	78728275	78730474	308405
chr1	78739367	78741566	308406
chr1	78764778	78766977	102553424
chr1	78768112	78770311	292686
chr1	78797612	78798093	292687
chr1	78798095	78798576	680309
chr1	78814263	78816462	25024
chr1	78826080	78828279	192360
chr1	78831178	78833377	100313974
chr1	78863409	78865608	308408
chr1	78878114	78880313	308409
chr1	78880489	78881061	108349551
chr1	78924862	78927061	361517
chr1	78932486	78933893	292690
chr1	78933895	78935303	308410
chr1	78960973	78963172	100360880
chr1	78994531	78996730	292673
chr1	79010567	79011254	680493
chr1	79011256	79011944	686781
chr1	79031326	79033525	308415
chr1	79036454	79038653	100314183
chr1	79055217	79057416	171549
chr1	79059456	79061655	24265
chr1	79108357	79109854	680407
chr1	79111831	79112705	686809
chr1	79158306	79158516	680476
chr1	79158518	79158728	680465
chr1	79165991	79168190	680440
chr1	79212413	79214612	308398
chr1	79224028	79225351	499391
chr1	79227440	79228600	365511
chr1	79256155	79258354	499390
chr1	79285308	79287507	100360982
chr1	79320893	79323092	292696
chr1	79334277	79336476	292697
chr1	79339782	79341981	680551
chr1	79350176	79352375	25292
chr1	79357733	79359932	25728
chr1	79370716	79372915	308416
chr1	79407161	79409360	308417
chr1	79427488	79429687	78958
chr1	79456556	79458755	292699
chr1	79485408	79487607	680611
chr1	79524672	79526871	292700
chr1	79550728	79552927	680640
chr1	79576516	79578715	25066
chr1	79610239	79612438	502306
chr1	79620077	79622276	292701
chr1	79650441	79652640	246279
chr1	79674890	79677089	308420
chr1	79774061	79776260	170849
chr1	79813269	79815468	108348989
chr1	79818486	79820685	102548503
chr1	79857832	79860031	499094
chr1	79879413	79879681	499095
chr1	79899950	79902149	102548695
chr1	79920786	79922985	292706
chr1	79933240	79935439	502308
chr1	79957322	79959521	65206
chr1	79986612	79988811	365215
chr1	80023295	80025494	308428
chr1	80048324	80050523	50692
chr1	80073202	80075401	365216
chr1	80098068	80100267	361519
chr1	80104578	80106777	100363433
chr1	80121925	80124124	292708
chr1	80139797	80140600	308429
chr1	80140602	80141406	84495
chr1	80176924	80179123	308430
chr1	80181894	80184093	292710
chr1	80199578	80201777	308431
chr1	80224449	80226648	60378
chr1	80259243	80261442	207113
chr1	80278020	80280219	292711
chr1	80293285	80295484	100363535
chr1	80306643	80308842	681077
chr1	80328112	80330311	499097
chr1	80360422	80362621	499099
chr1	80374648	80376847	287009
chr1	80465812	80466070	681194
chr1	80466072	80466331	499100
chr1	80479102	80481301	29287
chr1	80491581	80493780	100913063
chr1	80498418	80500617	60323
chr1	80526063	80528262	292720
chr1	80566964	80569163	83583
chr1	80601719	80603918	24213
chr1	80666873	80667948	24407
chr1	80667950	80669026	308434
chr1	80695492	80697691	117058
chr1	80722373	80724572	103691054
chr1	80801319	80803518	120100137
chr1	80807515	80808381	687118
chr1	80808383	80809249	687127
chr1	80825603	80825936	50686
chr1	80834595	80836794	292721
chr1	80851920	80854119	308435
chr1	80883694	80885521	114113
chr1	80885523	80887350	681408
chr1	80889927	80892126	292722
chr1	80900574	80902773	114029
chr1	80953548	80955747	365217
chr1	80984111	80986310	25330
chr1	80996527	80998726	308436
chr1	81059787	81061986	81613
chr1	81125097	81127075	685046
chr1	81127077	81129056	361520
chr1	81133499	81135698	308440
chr1	81164023	81166222	308441
chr1	81167663	81169862	25244
chr1	81184965	81187164	100359879
chr1	81187422	81189621	308443
chr1	81194532	81196731	59086
chr1	81226787	81228986	292724
chr1	81262393	81264592	361522
chr1	81295994	81298193	308444
chr1	81325104	81327303	308445
chr1	81516408	81518607	24300
chr1	81592555	81594754	361523
chr1	81650787	81652986	286953
chr1	81782649	81784848	103691092
chr1	81914867	81917066	292728
chr1	81934243	81936442	499105
chr1	82005609	82007808	29295
chr1	82065121	82067320	103691072
chr1	82092180	82094379	685222
chr1	82143428	82145627	25251
chr1	82167949	82170148	24299
chr1	82229611	82231810	24894
chr1	82261833	82264032	24895
chr1	82414130	82416329	54246
chr1	82444921	82447120	171380
chr1	82459498	82461697	308457
chr1	82470130	82472329	50866
chr1	82475171	82477370	81510
chr1	82488363	82490449	499106
chr1	82490451	82492538	292729
chr1	82522226	82524425	308451
chr1	82524572	82526771	308453
chr1	82550176	82552375	292732
chr1	82631979	82634178	292734
chr1	82650176	82652375	292735
chr1	82737029	82737961	308458
chr1	82737963	82738896	292737
chr1	82761149	82763348	499108
chr1	82773252	82775451	361526
chr1	82784817	82787016	78960
chr1	82808708	82810907	308449
chr1	82833440	82835639	361527
chr1	82842286	82844485	292739
chr1	82881700	82883899	25233
chr1	82951434	82953633	361528
chr1	82973885	82976084	308463
chr1	83007189	83009388	102554136
chr1	83007189	83009388	100910046
chr1	83012550	83014749	120100153
chr1	83092305	83094504	102554136
chr1	83223434	83223697	102553760
chr1	83314621	83316820	120100218
chr1	83330052	83332251	685610
chr1	83357295	83359494	117262
chr1	83370127	83372326	100303643
chr1	83422788	83424987	292746
chr1	83467832	83470031	292747
chr1	83478016	83480215	308468
chr1	83558505	83560704	499113
chr1	83569551	83571750	114125
chr1	83582545	83584744	687295
chr1	83616693	83618892	308472
chr1	83641130	83643329	140655
chr1	83643525	83644118	120100461
chr1	83664864	83666937	292750
chr1	83666939	83669012	361531
chr1	83671365	83673564	79426
chr1	83680964	83683163	365222
chr1	83683166	83685365	292751
chr1	83713654	83715853	308473
chr1	83732131	83734330	113940
chr1	83800036	83802235	100911249
chr1	83812564	83814763	685840
chr1	83830102	83832301	245917
chr1	83838477	83840676	292755
chr1	83859214	83861413	292756
chr1	83920435	83922634	687403
chr1	83964230	83966429	499114
chr1	84017354	84019553	292757
chr1	84028581	84028882	292758
chr1	84028884	84029185	292759
chr1	84041328	84043527	100909701
chr1	84051862	84054061	361532
chr1	84053663	84055862	81525
chr1	84075265	84077464	292760
chr1	84100540	84101078	80846
chr1	84110751	84112950	64526
chr1	84122764	84124963	25474
chr1	84148312	84150511	29518
chr1	84169059	84171258	308476
chr1	84251601	84253800	63836
chr1	84269801	84270533	292762
chr1	84270535	84271268	292763
chr1	84423613	84425812	114207
chr1	84433409	84435608	170668
chr1	84456186	84458385	292764
chr1	84470050	84470629	308478
chr1	84470631	84471210	292765
chr1	84481010	84483209	292766
chr1	84519360	84521559	292767
chr1	84534478	84536677	116491
chr1	84537722	84539921	292768
chr1	84550465	84552664	100361913
chr1	84565672	84567871	292770
chr1	84584627	84586826	114004
chr1	84600336	84602535	50545
chr1	84703603	84705802	292771
chr1	84917729	84919928	103689966
chr1	84985379	84987578	308482
chr1	85002920	85005119	308482
chr1	85036911	85039110	102547413
chr1	85082720	85084919	100912787
chr1	85091085	85093284	103690163
chr1	85129979	85131348	100362022
chr1	85131350	85132719	103690163
chr1	85183323	85185522	365224
chr1	85205579	85207778	108348102
