seqnames	start	end	gene_id
chr1	21260067	21264066	108349831
chr1	21272942	21276941	319107
chr1	21287843	21291842	319106
chr1	21287843	21291842	319105
chr1	21331888	21335887	319104
chr1	21386437	21390436	294131
chr1	21386437	21390436	294130
chr1	21400793	21404792	294133
chr1	21408402	21412401	294134
chr1	21428441	21432440	494535
chr1	21439909	21443908	294126
chr1	21448595	21452594	294125
chr1	21456111	21460110	294124
chr1	21468937	21472936	294123
chr1	21480094	21484093	294122
chr1	21492465	21494566	494319
chr1	21502300	21506299	294121
chr1	21530085	21534084	113914
chr1	21545396	21549395	29142
chr1	21581627	21585626	498992
chr1	21668685	21672684	309570
chr1	21679980	21681223	65139
chr1	21681225	21681912	120100344
chr1	21681914	21682435	120100476
chr1	21682437	21684602	120100393
chr1	22170275	22174274	292172
chr1	22699353	22703352	252856
chr1	22778501	22780507	689030
chr1	22856076	22860075	308028
chr1	23096284	23098409	29517
chr1	23129457	23132109	120100131
chr1	23129457	23132109	120100130
chr1	23393301	23397300	108349468
chr1	23398446	23402445	120100484
chr1	23733272	23737271	361459
chr1	24408596	24412595	59299
chr1	24669157	24671461	102551716
chr1	25194900	25198899	120100163
chr1	26013728	26017727	292188
chr1	26170170	26174169	689256
chr1	26311936	26315935	361462
chr1	26820131	26824130	155430
chr1	26854530	26858529	498995
chr1	27033905	27037904	246769
chr1	27052420	27056419	378794
chr1	27523324	27527323	689399
chr1	27740440	27744439	120100112
chr1	28281914	28285913	498997
chr1	28456887	28460886	308051
chr1	28505320	28509319	361465
chr1	28628310	28632309	292199
chr1	28701421	28703796	108349256
chr1	28797902	28801901	308056
chr1	28919930	28923415	502225
chr1	28933894	28937893	308060
chr1	28938164	28942163	157074
chr1	28964552	28968551	308061
chr1	28991634	28995633	498999
chr1	29089294	29093293	252881
chr1	29165418	29169417	24784
chr1	29223361	29227360	308064
chr1	29279034	29281130	361466
chr1	29324201	29328200	499000
chr1	29355017	29357077	308067
chr1	29357079	29359139	292206
chr1	29365412	29369411	120100379
chr1	29441980	29445979	308068
chr1	29552303	29556302	308069
chr1	29584195	29588194	664630
chr1	29606100	29610099	29323
chr1	29657562	29661561	301965
chr1	29681531	29685530	316916
chr1	29748414	29752413	24898
chr1	29814402	29818401	361467
chr1	29964588	29967960	364656
chr1	29967962	29971334	679739
chr1	30037550	30041549	306655
chr1	30664379	30668378	306657
chr1	31292615	31296614	306659
chr1	32428436	32432435	306664
chr1	32642855	32646854	306665
chr1	33109280	33113279	120100435
chr1	33473768	33477767	290939
chr1	33546814	33550813	679949
chr1	33683863	33686125	361191
chr1	33686127	33688390	24950
chr1	33714843	33718842	120100362
chr1	33763672	33767671	306672
chr1	34373895	34377894	81636
chr1	34802258	34806257	120100144
chr1	34848139	34852138	361192
chr1	34864974	34867033	290946
chr1	34867035	34869094	290947
chr1	34942122	34946121	680200
chr1	34946162	34950161	120100215
chr1	35023025	35027024	682870
chr1	35023025	35027024	498682
chr1	35060930	35064929	102547287
chr1	35087105	35091104	102549842
chr1	35131225	35135224	680258
chr1	35156914	35160913	498683
chr1	35181885	35185884	102551340
chr1	39771403	39775402	171010
chr1	40002041	40006040	308129
chr1	40309221	40313220	679812
chr1	40442008	40446007	361472
chr1	40584643	40588642	120100178
chr1	40728123	40732122	83425
chr1	40844595	40848594	308126
chr1	40892315	40895636	292268
chr1	40895638	40898959	292267
chr1	40943961	40947960	292266
chr1	41234742	41238741	24890
chr1	41294963	41298962	120100474
chr1	41820425	41824424	120100183
chr1	41981323	41985322	499010
chr1	42016137	42020136	292264
chr1	42064220	42068219	117064
chr1	42200438	42204437	292263
chr1	42209968	42212078	120100395
chr1	42212080	42214189	120100394
chr1	42218837	42222836	361473
chr1	42318254	42322253	308118
chr1	43178295	43182294	25601
chr1	43425970	43429969	361474
chr1	43589636	43593635	308113
chr1	43725794	43729793	245926
chr1	43916174	43920173	100362710
chr1	44131769	44135768	680178
chr1	44159710	44163709	308140
chr1	44300852	44304851	292279
chr1	45561623	45565622	282546
chr1	45997273	46001272	369018
chr1	46017484	46021483	292228
chr1	46069100	46071126	499014
chr1	46436160	46440159	683687
chr1	46516709	46520708	84018
chr1	46654728	46656792	499015
chr1	46656794	46658858	502227
chr1	46682858	46684862	499016
chr1	46841049	46845048	502228
chr1	46891552	46895551	83462
chr1	46909217	46913216	499017
chr1	46986156	46990155	54319
chr1	47043998	47047997	120100170
chr1	47152233	47156232	361476
chr1	47177793	47181792	308097
chr1	47279853	47283852	308099
chr1	47643190	47647189	24787
chr1	47663965	47667964	499020
chr1	47693788	47697787	308100
chr1	47801813	47805812	365096
chr1	47828670	47832319	120100365
chr1	47832321	47835404	120100389
chr1	47835406	47836937	24818
chr1	47836939	47839037	292244
chr1	47841224	47845223	361478
chr1	47898582	47902581	25153
chr1	47977109	47981108	25151
chr1	48001338	48005337	120100462
chr1	48074666	48078665	24904
chr1	48161269	48165268	29503
chr1	48233476	48237475	29504
chr1	48361733	48365732	85253
chr1	48429830	48433829	308106
chr1	48447773	48451772	120100432
chr1	48631346	48635345	170919
chr1	49655631	49659630	56816
chr1	49880630	49884629	499021
chr1	50385698	50389697	499022
chr1	51043233	51047232	292295
chr1	51758512	51762511	681210
chr1	52214564	52218563	63885
chr1	52303865	52307864	292301
chr1	52382790	52386789	681288
chr1	52402310	52406309	361481
chr1	52423747	52427746	292305
chr1	52447393	52451392	171087
chr1	52488123	52492122	308163
chr1	52561924	52565923	683722
chr1	52583929	52587928	292306
chr1	52629736	52633735	117269
chr1	52646389	52650388	120093055
chr1	52935917	52939916	308169
chr1	52974698	52978697	292311
chr1	52989521	52993520	120100245
chr1	53027664	53031663	685007
chr1	53113810	53117809	103689976
chr1	53224834	53228833	102546375
chr1	53576091	53580090	292316
chr1	53707962	53711961	120100105
chr1	53707962	53711961	499027
chr1	53716060	53720059	120100192
chr1	53804533	53808532	120100207
chr1	53903373	53907372	26955
chr1	54079437	54083436	120100104
chr1	54290448	54294447	685557
chr1	54545859	54549858	494234
chr1	54684129	54688128	685641
chr1	54856175	54860174	685666
chr1	55017114	55021113	685793
chr1	55187940	55191939	308212
chr1	55260530	55264529	292401
chr1	55697790	55701789	292406
chr1	55947814	55950123	100125364
chr1	55950125	55952435	308222
chr1	55967039	55971038	292404
chr1	55981308	55983354	365153
chr1	55983356	55985402	361485
chr1	56318180	56322179	84010
chr1	56337129	56341128	308218
chr1	56461298	56463456	94198
chr1	56463458	56465617	117526
chr1	56488397	56492396	58934
chr1	56523653	56527652	365155
chr1	56662308	56666053	308215
chr1	56790426	56794425	681433
chr1	57315861	57319860	120100349
chr1	57753979	57757978	120100131
chr1	57753979	57757978	120100130
chr1	58101119	58105118	308201
chr1	58126961	58130960	292381
chr1	58316487	58320486	171105
chr1	58453453	58457452	102552823
chr1	58677150	58677455	100526599
chr1	58677457	58677710	100314236
chr1	58677712	58679796	688452
chr1	58703398	58707397	282821
chr1	58743193	58747192	120100140
chr1	58754560	58758559	292409
chr1	58774752	58778751	690158
chr1	58843118	58847117	292413
chr1	58966268	58970267	690198
chr1	59025755	59029754	292414
chr1	59198761	59202760	690230
chr1	59268162	59272161	494253
chr1	59355803	59359802	494237
chr1	59570713	59572787	494246
chr1	59572789	59574864	292417
chr1	59641904	59645903	681871
chr1	59714623	59718622	292419
chr1	59814935	59818934	494231
chr1	59875356	59879355	494259
chr1	60120769	60124768	494300
chr1	60189364	60193363	494306
chr1	60262367	60266366	100312667
chr1	60262367	60266366	100312665
chr1	60482022	60486021	494305
chr1	60539649	60542193	117281
chr1	60662430	60666429	100312668
chr1	60681592	60685591	100365363
chr1	60768206	60772205	100312945
chr1	60959052	60963051	494229
chr1	61134700	61138699	102552527
chr1	61134700	61138699	308232
chr1	61189368	61193367	103691005
chr1	61282033	61286032	308236
chr1	61335217	61337269	361487
chr1	61366076	61370075	102550851
chr1	61425039	61429038	108348215
chr1	61460217	61464216	499056
chr1	61618866	61622865	494288
chr1	61694583	61698582	102548728
chr1	61987491	61991490	690559
chr1	62020417	62024416	690593
chr1	62020417	62024416	690566
chr1	62283608	62287607	120100136
chr1	62382627	62386626	120100159
chr1	62455716	62457837	102555377
chr1	62457839	62459961	102555644
chr1	62526103	62530102	682225
chr1	62679551	62683550	100362641
chr1	62818433	62822432	502285
chr1	62983007	62987006	690661
chr1	63090442	63094441	690680
chr1	63147437	63151436	682419
chr1	63234378	63238377	690691
chr1	63369320	63373319	120097717
chr1	63476027	63480026	690716
chr1	63554738	63558737	108348195
chr1	63598244	63602243	690729
chr1	63649332	63653331	690758
chr1	63649332	63653331	286984
chr1	63798322	63802321	680562
chr1	63829823	63833822	292516
chr1	63899730	63903729	308303
chr1	63915504	63919503	690816
chr1	64023909	64027908	502286
chr1	64285914	64289913	494283
chr1	64697458	64701457	120098107
chr1	64808521	64812520	494299
chr1	64826254	64830253	494308
chr1	64894102	64898101	100911184
chr1	64923898	64927897	102554457
chr1	65163575	65167574	292531
chr1	65275272	65279271	690906
chr1	65325371	65328831	65146
chr1	65413946	65417945	361493
chr1	65455534	65459533	100912456
chr1	65497195	65501194	690955
chr1	65497195	65501194	683463
chr1	65513122	65517121	103689992
chr1	65513122	65517121	81772
chr1	65522413	65524811	100909510
chr1	65522413	65524811	292534
chr1	65524813	65527212	103689982
chr1	65524813	65527212	308309
chr1	65537721	65541720	308310
chr1	65549983	65553982	292535
chr1	65559173	65563172	100526587
chr1	65570168	65574167	308311
chr1	65585874	65587902	292536
chr1	65587904	65589933	85423
chr1	65598147	65602146	691001
chr1	65605553	65609552	292537
chr1	65643942	65647941	100359972
chr1	65685375	65689374	100360054
chr1	65745342	65749341	140727
chr1	65753868	65757867	100314272
chr1	65777090	65781089	140729
chr1	65829007	65833006	140728
chr1	65857385	65861384	24681
chr1	65868436	65872435	369016
chr1	65904850	65908849	365170
chr1	65910105	65914104	103689958
chr1	65915406	65919405	405147
chr1	65930595	65934594	292541
chr1	65960647	65962701	100314273
chr1	65962703	65962939	100314137
chr1	65962941	65963500	100314136
chr1	65963502	65964011	100526632
chr1	65964013	65964286	100314062
chr1	65964288	65964578	100314061
chr1	65964580	65966728	100314249
chr1	66051268	66055267	292543
chr1	66135282	66139281	286914
chr1	66243317	66247316	292545
chr1	66292332	66296331	691086
chr1	66377187	66381186	494312
chr1	66525495	66529494	292547
chr1	66579461	66583460	292548
chr1	66636117	66640116	691135
chr1	66707338	66711337	308318
chr1	66762205	66766204	502292
chr1	66776097	66778278	308320
chr1	66786479	66790478	102547412
chr1	66862387	66866386	292554
chr1	67022118	67026117	102466621
chr1	67054016	67058015	120100463
chr1	67095687	67097798	361495
chr1	67097800	67099911	103691034
chr1	67130147	67134146	308322
chr1	67324477	67328476	292559
chr1	67345314	67349313	292560
chr1	67377045	67381044	365175
chr1	67390678	67394677	405043
chr1	67399107	67403106	292563
chr1	67420142	67424141	103691061
chr1	67460940	67464939	499067
chr1	67522882	67526881	103690110
chr1	67522882	67526881	102548693
chr1	67573854	67577853	499068
chr1	67620042	67623261	308326
chr1	67655343	67659342	103691035
chr1	67672239	67676238	292566
chr1	67700270	67704269	64568
chr1	67726368	67730367	292569
chr1	67756757	67760756	365176
chr1	68021737	68025736	308325
chr1	68125522	68129521	499069
chr1	68131886	68135885	292572
chr1	68181045	68185044	691325
chr1	68195886	68199885	292574
chr1	68200754	68204753	120098145
chr1	68215649	68219648	120098147
chr1	68272697	68276696	494284
chr1	68339513	68343512	292577
chr1	68388404	68392403	100312670
chr1	68435471	68439470	120099323
chr1	68452591	68456590	100312751
chr1	68479875	68483874	120099328
chr1	68565904	68569903	494268
chr1	68576100	68580099	120093107
chr1	68624962	68628961	494264
chr1	68649450	68653111	494272
chr1	68669493	68673492	494307
chr1	68718879	68722878	751812
chr1	68726964	68730963	292583
chr1	68756875	68760874	117277
chr1	68774889	68778888	308335
chr1	68782506	68786505	499071
chr1	68786851	68789972	308336
chr1	68789974	68793096	120100122
chr1	68789974	68793096	120100121
chr1	68803302	68807301	308337
chr1	68821374	68825373	100911196
chr1	68826595	68828861	365179
chr1	68828863	68831129	292584
chr1	68846681	68849499	308339
chr1	68866238	68870237	691408
chr1	68872152	68876151	691411
chr1	68907744	68911237	308341
chr1	68911239	68914733	361500
chr1	68919244	68923243	100359484
chr1	68927333	68931332	684792
chr1	68955180	68959179	684270
chr1	68971010	68975009	361501
chr1	68992025	68996024	691429
chr1	69026750	69030749	292588
chr1	69053033	69055917	64638
chr1	69055919	69058804	499072
chr1	69063239	69067238	691446
chr1	69068914	69072913	171040
chr1	69075207	69079206	308344
chr1	69105146	69107910	308345
chr1	69123710	69127709	308346
chr1	69158366	69162365	499073
chr1	69163572	69167571	246146
chr1	69187822	69191821	361502
chr1	69216608	69220607	690610
chr1	69241362	69245361	171125
chr1	69275351	69279350	54309
chr1	69289454	69293453	100359753
chr1	69297900	69301899	29248
chr1	69304362	69308361	171409
chr1	69318255	69322254	499076
chr1	69361525	69365524	361503
chr1	69371113	69375112	361504
chr1	69552455	69556454	684545
chr1	69658559	69662558	117547
chr1	69752051	69756050	353253
chr1	69808661	69812660	292594
chr1	69937049	69941048	308350
chr1	69976015	69980014	691533
chr1	70033791	70037790	100912286
chr1	70033791	70037790	361505
chr1	70050489	70054488	361506
chr1	70069841	70073840	292597
chr1	70087237	70091236	120100223
chr1	70155681	70159680	574531
chr1	70455920	70459919	100912013
chr1	70519999	70523998	691560
chr1	70982379	70986378	289295
chr1	71183371	71187370	286985
chr1	71672220	71676219	286981
chr1	71773284	71777283	494261
chr1	71952363	71956362	367480
chr1	72088840	72092839	100362054
chr1	72108644	72112643	494303
chr1	72211158	72215157	494254
chr1	72279679	72283678	494287
chr1	72351410	72355409	494286
chr1	72409794	72413793	494266
chr1	72503157	72507156	308353
chr1	72523093	72526508	108348146
chr1	72526510	72529927	494267
chr1	72552072	72556071	682964
chr1	72669596	72673595	108349838
chr1	72821501	72825500	292607
chr1	72842665	72846664	365190
chr1	72982058	72984205	292610
chr1	73023988	73027987	691722
chr1	73155004	73159003	691763
chr1	73277966	73281965	100498801
chr1	73291896	73295895	502301
chr1	73291896	73295895	292615
chr1	73343898	73347897	499083
chr1	73420038	73424037	308361
chr1	73443336	73447335	308362
chr1	73499049	73501641	120099766
chr1	73514395	73518394	102553002
chr1	73536776	73540775	25538
chr1	73541598	73545597	502300
chr1	73589491	73593490	365192
chr1	73600101	73604100	102552463
chr1	73625173	73629172	79111
chr1	73637557	73641556	308366
chr1	73650709	73654708	116698
chr1	73660453	73664238	365191
chr1	73664240	73668026	361509
chr1	73679636	73683635	361508
chr1	73721492	73725491	691791
chr1	73772487	73776486	100365062
chr1	73781507	73785506	120097724
chr1	73843370	73847369	494277
chr1	73886816	73890815	494296
chr1	74081059	74085058	494282
chr1	74125860	74129859	494289
chr1	74163842	74165924	81513
chr1	74165926	74168009	308381
chr1	74234211	74238210	691810
chr1	74348811	74352810	365194
chr1	74720727	74724726	100360574
chr1	75326566	75330565	120100123
chr1	75506114	75510113	24912
chr1	75506114	75510113	24902
chr1	75936436	75940435	120100122
chr1	75936436	75940435	120100121
chr1	75974580	75978579	361510
chr1	76483997	76487996	691860
chr1	76543819	76547818	60446
chr1	76575929	76579928	102553890
chr1	76602512	76606511	25545
chr1	76608099	76612098	100362339
chr1	76608099	76612098	100360843
chr1	76614570	76618569	100364427
chr1	76621283	76625282	103692519
chr1	76621283	76625282	100364457
chr1	76628107	76632106	120100469
chr1	76634903	76638902	292624
chr1	76656784	76660783	361512
chr1	76735158	76739157	292622
chr1	76748236	76752235	308108
chr1	76793726	76797725	140673
chr1	76806725	76810724	140447
chr1	76861372	76865371	361514
chr1	76903114	76907113	684903
chr1	76957518	76961517	445269
chr1	76987496	76991495	684934
chr1	77013350	77017349	317673
chr1	77084987	77088986	308384
chr1	77105790	77109789	678741
chr1	77162448	77166447	292654
chr1	77184763	77188762	308387
chr1	77290043	77294042	108349548
chr1	77290043	77294042	79218
chr1	77317299	77321298	306400
chr1	77354713	77358712	102550403
chr1	77370664	77374663	108349752
chr1	77403619	77407618	116711
chr1	77416049	77420048	65046
chr1	77431009	77435008	679748
chr1	77454694	77458693	292657
chr1	77484096	77486543	308392
chr1	77486545	77488992	308390
chr1	77511986	77515985	292658
chr1	77544900	77548899	499088
chr1	77562515	77566514	245986
chr1	77577596	77581595	292661
chr1	77590208	77594207	24244
chr1	77620283	77624282	308393
chr1	77637423	77641422	361515
chr1	77667078	77671077	120099770
chr1	77677218	77681217	494320
chr1	77712457	77716456	65179
chr1	77747759	77751758	64345
chr1	77774447	77778446	24257
chr1	77804296	77808295	308394
chr1	77861922	77865921	24926
chr1	77921170	77925169	59313
chr1	77995681	77999680	292666
chr1	78026329	78030328	120098290
chr1	78063953	78067952	102550682
chr1	78136792	78140791	292668
chr1	78214512	78218511	361516
chr1	78370802	78374312	292671
chr1	78429450	78433449	24256
chr1	78447991	78451990	102557319
chr1	78493779	78497778	365212
chr1	78529815	78533814	84387
chr1	78555687	78559686	292680
chr1	78570279	78574278	292681
chr1	78633668	78637667	365213
chr1	78637769	78640316	499090
chr1	78650412	78654411	308404
chr1	78669442	78671908	25100
chr1	78671910	78674377	292683
chr1	78698814	78702813	292684
chr1	78720330	78724329	680252
chr1	78728275	78732274	308405
chr1	78739367	78743366	308406
chr1	78762978	78766977	102553424
chr1	78768112	78772111	292686
chr1	78795812	78798093	292687
chr1	78798095	78800376	680309
chr1	78812463	78816462	25024
chr1	78826080	78830079	192360
chr1	78831178	78835177	100313974
chr1	78863409	78867408	308408
chr1	78878114	78880487	308409
chr1	78880489	78882861	108349551
chr1	78923062	78927061	361517
chr1	78930686	78933893	292690
chr1	78933895	78937103	308410
chr1	78959173	78963172	100360880
chr1	78994531	78998530	292673
chr1	79008767	79011254	680493
chr1	79011256	79013744	686781
chr1	79031326	79035325	308415
chr1	79036454	79040453	100314183
chr1	79053417	79057416	171549
chr1	79059456	79063455	24265
chr1	79106557	79109854	680407
chr1	79111831	79114505	686809
chr1	79156506	79158516	680476
chr1	79158518	79160528	680465
chr1	79165991	79169990	680440
chr1	79210613	79214612	308398
chr1	79222228	79225351	499391
chr1	79227440	79230400	365511
chr1	79254355	79258354	499390
chr1	79283508	79287507	100360982
chr1	79319093	79323092	292696
chr1	79332477	79336476	292697
chr1	79337982	79341981	680551
chr1	79348376	79352375	25292
chr1	79355933	79359932	25728
chr1	79368916	79372915	308416
chr1	79405361	79409360	308417
chr1	79425688	79429687	78958
chr1	79454756	79458755	292699
chr1	79483608	79487607	680611
chr1	79522872	79526871	292700
chr1	79548928	79552927	680640
chr1	79574716	79578715	25066
chr1	79608439	79612438	502306
chr1	79620077	79624076	292701
chr1	79650441	79654440	246279
chr1	79674890	79678889	308420
chr1	79772261	79776260	170849
chr1	79813269	79817268	108348989
chr1	79818486	79822485	102548503
chr1	79856032	79860031	499094
chr1	79877613	79879681	499095
chr1	79898150	79902149	102548695
chr1	79918986	79922985	292706
chr1	79933240	79937239	502308
chr1	79957322	79961321	65206
chr1	79986612	79990611	365215
chr1	80021495	80025494	308428
chr1	80048324	80052323	50692
chr1	80073202	80077201	365216
chr1	80098068	80102067	361519
chr1	80102778	80106777	100363433
chr1	80121925	80125924	292708
chr1	80137997	80140600	308429
chr1	80140602	80143206	84495
chr1	80175124	80179123	308430
chr1	80181894	80185893	292710
chr1	80199578	80203577	308431
chr1	80224449	80228448	60378
chr1	80257443	80261442	207113
chr1	80276220	80280219	292711
chr1	80291485	80295484	100363535
chr1	80306643	80310642	681077
chr1	80326312	80330311	499097
chr1	80358622	80362621	499099
chr1	80374648	80378647	287009
chr1	80464012	80466070	681194
chr1	80466072	80468131	499100
chr1	80479102	80483101	29287
chr1	80491581	80495580	100913063
chr1	80498418	80502417	60323
chr1	80524263	80528262	292720
chr1	80565164	80569163	83583
chr1	80599919	80603918	24213
chr1	80665073	80667948	24407
chr1	80667950	80670826	308434
chr1	80693692	80697691	117058
chr1	80722373	80726372	103691054
chr1	80801319	80805318	120100137
chr1	80805715	80808381	687118
chr1	80808383	80811049	687127
chr1	80823803	80825936	50686
chr1	80832795	80836794	292721
chr1	80851920	80855919	308435
chr1	80881894	80885521	114113
chr1	80885523	80889150	681408
chr1	80889927	80893926	292722
chr1	80900574	80904573	114029
chr1	80951748	80955747	365217
chr1	80982311	80986310	25330
chr1	80994727	80998726	308436
chr1	81057987	81061986	81613
chr1	81123297	81127075	685046
chr1	81127077	81130856	361520
chr1	81133499	81137498	308440
chr1	81164023	81166941	308441
chr1	81166943	81169862	25244
chr1	81183165	81187164	100359879
chr1	81187422	81191421	308443
chr1	81194532	81198531	59086
chr1	81224987	81228986	292724
chr1	81260593	81264592	361522
chr1	81294194	81298193	308444
chr1	81323304	81327303	308445
chr1	81516408	81520407	24300
chr1	81592555	81596554	361523
chr1	81650787	81654786	286953
chr1	81782649	81786648	103691092
chr1	81913067	81917066	292728
chr1	81932443	81936442	499105
chr1	82005609	82009608	29295
chr1	82065121	82069120	103691072
chr1	82092180	82096179	685222
chr1	82143428	82147427	25251
chr1	82167949	82171948	24299
chr1	82229611	82233610	24894
chr1	82261833	82265832	24895
chr1	82414130	82418129	54246
chr1	82444921	82448920	171380
chr1	82457698	82461697	308457
chr1	82468330	82472329	50866
chr1	82473371	82477370	81510
chr1	82488363	82490449	499106
chr1	82490451	82492538	292729
chr1	82520426	82524425	308451
chr1	82524572	82528571	308453
chr1	82550176	82554175	292732
chr1	82630179	82634178	292734
chr1	82648376	82652375	292735
chr1	82735229	82737961	308458
chr1	82737963	82740696	292737
chr1	82761149	82765148	499108
chr1	82773252	82777251	361526
chr1	82784817	82788816	78960
chr1	82808708	82812707	308449
chr1	82831640	82835639	361527
chr1	82842286	82846285	292739
chr1	82881700	82885699	25233
chr1	82951434	82955433	361528
chr1	82972085	82976084	308463
chr1	83007189	83010968	102554136
chr1	83007189	83010968	100910046
chr1	83010970	83014749	120100153
chr1	83092305	83096304	102554136
chr1	83221634	83223697	102553760
chr1	83314621	83318620	120100218
chr1	83328252	83332251	685610
chr1	83355495	83359494	117262
chr1	83370127	83374126	100303643
chr1	83422788	83426787	292746
chr1	83467832	83471831	292747
chr1	83478016	83482015	308468
chr1	83556705	83560704	499113
chr1	83567751	83571750	114125
chr1	83580745	83584744	687295
chr1	83614893	83618892	308472
chr1	83641130	83643523	140655
chr1	83643525	83645918	120100461
chr1	83663064	83666937	292750
chr1	83666939	83670187	361531
chr1	83670189	83673564	79426
chr1	83680964	83683163	365222
chr1	83683165	83685365	292751
chr1	83711854	83715853	308473
chr1	83732131	83736130	113940
chr1	83798236	83802235	100911249
chr1	83812564	83816563	685840
chr1	83830102	83834101	245917
chr1	83836677	83840676	292755
chr1	83857414	83861413	292756
chr1	83918635	83922634	687403
chr1	83964230	83968229	499114
chr1	84017354	84021353	292757
chr1	84026781	84028882	292758
chr1	84028884	84030985	292759
chr1	84041328	84045327	100909701
chr1	84051862	84055861	361532
chr1	84051863	84055862	81525
chr1	84075265	84079264	292760
chr1	84100540	84102878	80846
chr1	84110751	84114750	64526
chr1	84122764	84126763	25474
chr1	84148312	84152311	29518
chr1	84169059	84173058	308476
chr1	84249801	84253800	63836
chr1	84268001	84270533	292762
chr1	84270535	84273068	292763
chr1	84421813	84425812	114207
chr1	84433409	84437408	170668
chr1	84454386	84458385	292764
chr1	84468250	84470629	308478
chr1	84470631	84473010	292765
chr1	84479210	84483209	292766
chr1	84517560	84521559	292767
chr1	84532678	84536677	116491
chr1	84537722	84541721	292768
chr1	84548665	84552664	100361913
chr1	84563872	84567871	292770
chr1	84584627	84588626	114004
chr1	84600336	84604335	50545
chr1	84701803	84705802	292771
chr1	84917729	84921728	103689966
chr1	84985379	84989378	308482
chr1	85002920	85006919	308482
chr1	85036911	85040910	102547413
chr1	85080920	85084919	100912787
chr1	85091085	85095084	103690163
chr1	85128179	85131348	100362022
chr1	85131350	85134519	103690163
chr1	85181523	85185522	365224
chr1	85205579	85209578	108348102
