seqnames	start	end	gene_id
chr1	14351786	14362488	444986
chr1	14377845	14407857	444986
chr1	14407859	14449227	308716
chr1	14493603	14512192	308716
chr1	14512194	14569686	308717
chr1	14575160	14582698	308717
chr1	14648749	14655215	308718
chr1	14679516	14683491	365057
chr1	14904801	14910550	293016
chr1	15058711	15065295	120100154
chr1	15067496	15069094	120100154
chr1	15148833	15182703	100911069
chr1	15148833	15182703	293017
chr1	15492901	15507992	140929
chr1	15507994	15677168	120100369
chr1	15679369	15720814	120100369
chr1	15720816	15760461	308923
chr1	15891042	15939760	498982
chr1	15973600	16032037	498982
chr1	16170075	16181939	685750
chr1	16203386	16213733	685750
chr1	16213735	16241527	120100169
chr1	16243728	16398993	120100169
chr1	16666330	16694459	498985
chr1	17596565	17670535	309368
chr1	18320531	18328031	120100143
chr1	18330232	18403536	120100143
chr1	18637257	18651798	293947
chr1	18651800	18749658	120097699
chr1	18751859	18844715	120097699
chr1	18964196	18988617	309550
chr1	19089264	19103035	100360791
chr1	19150193	19252610	685940
chr1	19252612	19323828	498987
chr1	19406454	19409538	498988
chr1	19412169	19560369	498988
chr1	20039713	20062541	309557
chr1	20062543	20085372	361458
chr1	20473247	20473967	29221
chr1	20488423	20490314	29221
chr1	20539464	20550579	309565
chr1	20550581	20561696	54410
chr1	20635042	20696763	85496
chr1	20763716	20802198	64032
chr1	20807735	20820689	64032
chr1	21050728	21075121	294119
chr1	21163780	21193950	294119
chr1	21193952	21197074	60466
chr1	21252140	21261866	108349831
chr1	21264067	21268503	108349831
chr1	21268505	21272941	319107
chr1	21275989	21282391	319107
chr1	21282393	21287842	319106
chr1	21282393	21287842	319105
chr1	21290878	21311864	319106
chr1	21290878	21311864	319105
chr1	21311866	21332762	319104
chr1	21335888	21343971	319104
chr1	21383043	21387359	294131
chr1	21383043	21387359	294130
chr1	21390437	21395613	294131
chr1	21390437	21395613	294130
chr1	21395615	21401715	294133
chr1	21404793	21406595	294133
chr1	21406597	21409324	294134
chr1	21412402	21420419	294134
chr1	21420421	21429363	494535
chr1	21432441	21436173	494535
chr1	21436175	21440831	294126
chr1	21443909	21446250	294126
chr1	21446252	21448594	294125
chr1	21453693	21454352	294125
chr1	21454354	21456110	294124
chr1	21460653	21464522	294124
chr1	21464524	21469922	294123
chr1	21472937	21476513	294123
chr1	21476515	21481049	294122
chr1	21484094	21487226	294122
chr1	21506300	21517257	294121
chr1	21534085	21537093	113914
chr1	21549396	21565509	29142
chr1	21565511	21571363	498992
chr1	21585627	21627154	498992
chr1	21627156	21628236	309570
chr1	21672685	21674874	309570
chr1	21683015	21927438	120100393
chr1	21927440	22170274	292172
chr1	22415977	22436813	292172
chr1	22436815	22699352	252856
chr1	22704203	22739921	252856
chr1	22803303	22804417	689030
chr1	22860972	22866866	308028
chr1	23264033	23361747	108349468
chr1	23397301	23397871	108349468
chr1	23397873	23400245	120100484
chr1	23402446	23486418	120100484
chr1	23686771	23733271	361459
chr1	24412596	24539722	59299
chr1	25877065	26013727	292188
chr1	26144850	26170169	689256
chr1	26291110	26294029	361462
chr1	26315936	26536373	361462
chr1	26790473	26820130	155430
chr1	26832219	26839329	155430
chr1	26839331	26854529	498995
chr1	27015872	27033904	246769
chr1	27047722	27052419	378794
chr1	27424213	27523323	689399
chr1	27530465	27572153	689399
chr1	27680712	27742239	120100112
chr1	27744440	28013175	120100112
chr1	28013177	28281913	498997
chr1	28367062	28371399	498997
chr1	28371401	28456886	308051
chr1	28475924	28476199	308051
chr1	28509320	28545128	361465
chr1	28606625	28615605	292199
chr1	28703797	28721716	108349256
chr1	28770771	28797901	308056
chr1	28815994	28816832	308056
chr1	28925379	28928324	502225
chr1	28937894	28938027	308060
chr1	28938029	28938163	157074
chr1	28961536	28964551	308061
chr1	28982190	28991633	498999
chr1	29088674	29089293	252881
chr1	29122046	29124673	252881
chr1	29169418	29196388	24784
chr1	29196390	29223360	308064
chr1	29255272	29261254	361466
chr1	29328201	29329984	499000
chr1	29402075	29405694	120100379
chr1	29405696	29441327	308068
chr1	29470822	29472691	308068
chr1	29556303	29570247	308069
chr1	29570249	29584194	664630
chr1	29604963	29606099	29323
chr1	29621926	29633829	29323
chr1	29633831	29637505	301965
chr1	29661562	29667544	301965
chr1	29685531	29709442	316916
chr1	29752414	29766070	24898
chr1	29818402	29891493	361467
chr1	29891495	29965316	364656
chr1	29977468	30004441	679739
chr1	30004443	30030560	306655
chr1	30041550	30352962	306655
chr1	30352964	30660959	306657
chr1	30668379	30980495	306657
chr1	30980497	31292614	306659
chr1	31300445	31862524	306659
chr1	31862526	32428435	306664
chr1	32560495	32640406	306665
chr1	32909505	33111079	120100435
chr1	33113280	33171251	120100435
chr1	33381815	33470065	290939
chr1	33477768	33512289	290939
chr1	33512291	33546813	679949
chr1	33589175	33617337	679949
chr1	33617339	33662138	361191
chr1	33720462	33741256	120100362
chr1	33741258	33763671	306672
chr1	33799434	33899364	306672
chr1	34335824	34373894	81636
chr1	34822237	34825893	120100144
chr1	34852139	34858218	361192
chr1	34899426	34905607	290947
chr1	34905609	34927302	680200
chr1	34946122	34946140	680200
chr1	34946142	34946161	120100215
chr1	34948362	34959979	120100215
chr1	35051440	35052632	102547287
chr1	35064930	35074171	102547287
chr1	35091390	35102734	102549842
chr1	35137085	35146067	680258
chr1	35146069	35158364	498683
chr1	35160914	35165721	498683
chr1	35185885	35210454	102551340
chr1	39721779	39771402	171010
chr1	39886957	39888721	171010
chr1	39888723	40002040	308129
chr1	40019320	40157630	308129
chr1	40157632	40309220	679812
chr1	40434064	40442007	361472
chr1	40632906	40658382	120100178
chr1	40658384	40728122	83425
chr1	40819887	40827456	308126
chr1	40848595	40859828	308126
chr1	40918303	40921459	292267
chr1	40921461	40943960	292266
chr1	41495003	41512029	120100474
chr1	41985323	42000728	499010
chr1	42000730	42016136	292264
chr1	42029411	42042177	292264
chr1	42042179	42064219	117064
chr1	42073217	42134327	117064
chr1	42134329	42196067	292263
chr1	42204438	42207201	292263
chr1	42207203	42209967	120100395
chr1	42222837	42227069	361473
chr1	42324610	42403840	308118
chr1	43145144	43160056	25601
chr1	43429970	43499486	361474
chr1	43593636	43602726	308113
chr1	43709688	43725793	245926
chr1	43875477	43916173	100362710
chr1	44163710	44232279	308140
chr1	44232281	44236991	292279
chr1	44304852	44574861	292279
chr1	45205249	45561622	282546
chr1	45923494	45991990	369018
chr1	46021484	46044276	292228
chr1	46330489	46423552	683687
chr1	46509037	46516708	84018
chr1	46664940	46666640	502227
chr1	46828106	46830709	502228
chr1	46884296	46887016	83462
chr1	46895552	46902383	83462
chr1	46902385	46909216	499017
chr1	46967461	46967657	54319
chr1	47011506	47017075	54319
chr1	47017077	47045797	120100170
chr1	47047998	47100113	120100170
chr1	47100115	47101960	361476
chr1	47156233	47167011	361476
chr1	47167013	47170724	308097
chr1	47181793	47230821	308097
chr1	47230823	47279852	308099
chr1	47364260	47463520	308099
chr1	47463522	47636527	24787
chr1	47647190	47655576	24787
chr1	47655578	47663964	499020
chr1	47691066	47693787	308100
chr1	47752822	47801812	365096
chr1	47861675	47871902	361478
chr1	47871904	47880308	25153
chr1	47911710	47939844	25153
chr1	47939846	47977108	25151
chr1	48067502	48074665	24904
chr1	48103679	48119966	24904
chr1	48119968	48121060	29503
chr1	48165269	48199371	29503
chr1	48199373	48233475	29504
chr1	48324613	48325184	85253
chr1	48400713	48429829	308106
chr1	48519359	48527322	120100432
chr1	48635346	48690555	170919
chr1	50305431	50385697	499022
chr1	50815469	51043232	292295
chr1	51048341	51173913	292295
chr1	51531554	51740329	681210
chr1	51763990	51770131	681210
chr1	52218564	52261212	63885
chr1	52261214	52298098	292301
chr1	52307865	52318454	292301
chr1	52386790	52387879	681288
chr1	52397641	52400214	361481
chr1	52406310	52409689	361481
chr1	52427747	52437568	292305
chr1	52437570	52437740	171087
chr1	52451393	52469756	171087
chr1	52469758	52474167	308163
chr1	52498604	52527021	308163
chr1	52527023	52533427	683722
chr1	52565924	52574925	683722
chr1	52574927	52583928	292306
chr1	52603148	52608831	292306
chr1	52608833	52629735	117269
chr1	52906740	52935916	308169
chr1	52961308	52968407	292311
chr1	52978698	52980723	292311
chr1	53031664	53072735	685007
chr1	53072737	53107612	103689976
chr1	53117810	53161931	103689976
chr1	53217445	53218083	102546375
chr1	53228834	53248473	102546375
chr1	53563786	53576090	292316
chr1	53579597	53600814	292316
chr1	53666751	53705262	120100105
chr1	53666751	53705262	499027
chr1	53713953	53714009	120100105
chr1	53713953	53714009	499027
chr1	53714011	53717859	120100192
chr1	53720060	53733823	120100192
chr1	53782404	53804532	120100207
chr1	53806733	53812583	120100207
chr1	53888572	53903372	26955
chr1	54034217	54079436	120100104
chr1	54090777	54095363	120100104
chr1	54200870	54290447	685557
chr1	54321388	54374983	685557
chr1	54502690	54540994	494234
chr1	54549859	54609883	494234
chr1	54679021	54684128	685641
chr1	54727145	54772151	685641
chr1	54772153	54856174	685666
chr1	54872228	54921770	685666
chr1	55131121	55181023	308212
chr1	55191940	55226233	308212
chr1	55226235	55260529	292401
chr1	55391694	55481158	292401
chr1	55481160	55670393	292406
chr1	55701790	55748293	292406
chr1	55971039	55971282	292404
chr1	56162966	56312065	84010
chr1	56322180	56329653	84010
chr1	56329655	56337128	308218
chr1	56385062	56401212	308218
chr1	56401214	56420617	94198
chr1	56527653	56593105	365155
chr1	56728126	56728238	308215
chr1	56728240	56767849	681433
chr1	56794426	57055142	681433
chr1	57055144	57315860	120100349
chr1	57318061	57536919	120100349
chr1	57536921	57753978	120100131
chr1	57536921	57753978	120100130
chr1	57756179	57788218	120100131
chr1	57756179	57788218	120100130
chr1	57961790	58101118	308201
chr1	58120513	58126960	292381
chr1	58185965	58223722	292381
chr1	58223724	58258641	171105
chr1	58354545	58367596	171105
chr1	58436081	58453452	102552823
chr1	58480022	58508095	102552823
chr1	58688563	58691596	688452
chr1	58691598	58693410	282821
chr1	58707398	58725293	282821
chr1	58725295	58744992	120100140
chr1	58747193	58747245	120100140
chr1	58758560	58766654	292409
chr1	58766656	58774751	690158
chr1	58786020	58810934	690158
chr1	58810936	58843117	292413
chr1	58893468	58906692	292413
chr1	58906694	58966267	690198
chr1	58999985	59025754	292414
chr1	59075632	59114256	292414
chr1	59114258	59173576	690230
chr1	59202761	59235460	690230
chr1	59235462	59268161	494253
chr1	59279726	59313981	494253
chr1	59313983	59355802	494237
chr1	59371354	59452747	494237
chr1	59574865	59608382	292417
chr1	59608384	59627244	681871
chr1	59645904	59680261	681871
chr1	59680263	59686102	292419
chr1	59718623	59766777	292419
chr1	59766779	59814934	494231
chr1	59833597	59847144	494231
chr1	59847146	59867764	494259
chr1	59881012	59883815	494259
chr1	60102494	60115305	494300
chr1	60124769	60157064	494300
chr1	60157066	60190442	494306
chr1	60193364	60227864	494306
chr1	60227866	60262366	100312667
chr1	60227866	60262366	100312665
chr1	60265318	60288755	100312667
chr1	60265318	60288755	100312665
chr1	60486022	60511560	494305
chr1	60560130	60596668	117281
chr1	60666430	60674009	100312668
chr1	60674011	60681591	100365363
chr1	60706644	60726898	100365363
chr1	60726900	60768205	100312945
chr1	60771112	60775818	100312945
chr1	60933632	60959051	494229
chr1	60970530	61036355	494229
chr1	61235541	61237699	103691005
chr1	61237701	61282032	308236
chr1	61363103	61366075	102550851
chr1	61395283	61397556	102550851
chr1	61397558	61425038	108348215
chr1	61448889	61460216	499056
chr1	61474160	61478017	499056
chr1	61594458	61615554	494288
chr1	61622866	61639134	494288
chr1	61691599	61694582	102548728
chr1	61723283	61727509	102548728
chr1	61991491	62005952	690559
chr1	62005954	62020416	690593
chr1	62005954	62020416	690566
chr1	62271775	62285407	120100136
chr1	62287608	62297776	120100136
chr1	62355263	62384426	120100159
chr1	62386627	62407837	120100159
chr1	62530103	62550232	682225
chr1	62702800	62750990	100362641
chr1	62750992	62818432	502285
chr1	62835732	62885038	502285
chr1	62987007	63038722	690661
chr1	63038724	63075870	690680
chr1	63094442	63120938	690680
chr1	63120940	63147436	682419
chr1	63221030	63234377	690691
chr1	63254509	63303848	690691
chr1	63303850	63369319	120097717
chr1	63387461	63399834	120097717
chr1	63453190	63476026	690716
chr1	63494063	63517381	690716
chr1	63517383	63554737	108348195
chr1	63572570	63578490	108348195
chr1	63578492	63598243	690729
chr1	63616864	63625787	690729
chr1	63625789	63649331	690758
chr1	63625789	63649331	286984
chr1	63706949	63714129	690758
chr1	63706949	63714129	286984
chr1	63788625	63799670	680562
chr1	63802322	63816070	680562
chr1	63816072	63830222	292516
chr1	63833823	63866774	292516
chr1	63866776	63867373	308303
chr1	63903730	63909615	308303
chr1	63909617	63915503	690816
chr1	63948874	63965175	690816
chr1	64019380	64023908	502286
chr1	64068780	64069445	502286
chr1	64200449	64271055	494283
chr1	64289914	64334609	494283
chr1	64693920	64697457	120098107
chr1	64708651	64720964	120098107
chr1	64776497	64808520	494299
chr1	64819798	64826253	494308
chr1	64835539	64851039	494308
chr1	64884965	64894101	100911184
chr1	64896963	64900625	100911184
chr1	64927898	64944803	102554457
chr1	65112027	65128186	292531
chr1	65167575	65221421	292531
chr1	65221423	65272795	690906
chr1	65279272	65291822	690906
chr1	65334680	65339671	65146
chr1	65411504	65413945	361493
chr1	65422854	65436739	361493
chr1	65436741	65455533	100912456
chr1	65464521	65478363	100912456
chr1	65478365	65497194	690955
chr1	65478365	65497194	683463
chr1	65506667	65507157	690955
chr1	65506667	65507157	683463
chr1	65507159	65511722	103689992
chr1	65507159	65511722	81772
chr1	65517122	65517329	103689992
chr1	65517122	65517329	81772
chr1	65574168	65575886	308311
chr1	65613759	65626746	292537
chr1	65626748	65643941	100359972
chr1	65679639	65685374	100360054
chr1	65701189	65717357	100360054
chr1	65717359	65732631	140727
chr1	65749342	65751603	140727
chr1	65751605	65755333	100314272
chr1	65781090	65800354	140729
chr1	65861385	65864172	24681
chr1	65874036	65881358	369016
chr1	65899568	65904849	365170
chr1	65907825	65909476	365170
chr1	65909478	65910104	103689958
chr1	65913080	65914754	103689958
chr1	65914756	65915405	405147
chr1	65918381	65924999	405147
chr1	65925001	65930594	292541
chr1	65960935	65962446	100314273
chr1	65963502	65963681	100526632
chr1	65966729	66008997	100314249
chr1	66008999	66051267	292543
chr1	66139282	66170591	286914
chr1	66247317	66269822	292545
chr1	66269824	66277455	691086
chr1	66296332	66336757	691086
chr1	66336759	66367730	494312
chr1	66381187	66421230	494312
chr1	66511920	66525494	292547
chr1	66557814	66579460	292548
chr1	66594243	66609788	292548
chr1	66609790	66636116	691135
chr1	66680463	66702631	308318
chr1	66711338	66733244	308318
chr1	66761556	66762204	502292
chr1	66769429	66769937	502292
chr1	66782225	66782378	308320
chr1	66782380	66786478	102547412
chr1	66802624	66826431	102547412
chr1	66826433	66843652	292554
chr1	66866387	66874016	292554
chr1	67127165	67130146	308322
chr1	67153762	67195180	308322
chr1	67292347	67324476	292559
chr1	67338184	67345313	292560
chr1	67364344	67373224	365175
chr1	67403107	67411622	292563
chr1	67411624	67415632	103691061
chr1	67424142	67442539	103691061
chr1	67442541	67444703	499067
chr1	67464940	67477134	499067
chr1	67526882	67540181	103690110
chr1	67526882	67540181	102548693
chr1	67565670	67573853	499068
chr1	67594477	67598946	499068
chr1	67598948	67601806	308326
chr1	67659343	67665789	103691035
chr1	67665791	67666690	292566
chr1	67676239	67684024	292566
chr1	67704270	67711151	64568
chr1	67730368	67743561	292569
chr1	67743563	67756756	365176
chr1	67771133	67777947	365176
chr1	68025737	68075627	308325
chr1	68075629	68089320	499069
chr1	68129522	68130702	499069
chr1	68130704	68131885	292572
chr1	68152637	68158464	292572
chr1	68158466	68181044	691325
chr1	68184744	68190464	691325
chr1	68190466	68195885	292574
chr1	68199096	68200319	292574
chr1	68200321	68200753	120098145
chr1	68204453	68210200	120098145
chr1	68210202	68215648	120098147
chr1	68219077	68222951	120098147
chr1	68251477	68272696	494284
chr1	68285193	68291179	494284
chr1	68343513	68349144	292577
chr1	68373591	68381563	100312670
chr1	68392404	68398613	100312670
chr1	68429446	68431618	120099323
chr1	68439471	68446029	120099323
chr1	68446031	68451797	100312751
chr1	68456591	68468231	100312751
chr1	68468233	68477460	120099328
chr1	68483875	68524887	120099328
chr1	68524889	68566952	494268
chr1	68569904	68573000	494268
chr1	68573002	68574854	120093107
chr1	68580100	68594909	120093107
chr1	68619419	68622313	494264
chr1	68628962	68639204	494264
chr1	68639206	68649449	494272
chr1	68652449	68653111	494272
chr1	68668772	68669492	494307
chr1	68676285	68696185	494307
chr1	68696187	68718878	751812
chr1	68722058	68724920	751812
chr1	68724922	68726963	292583
chr1	68735424	68742788	292583
chr1	68760875	68760923	117277
chr1	68778889	68779881	308335
chr1	68786847	68787117	308336
chr1	68791297	68798198	120100122
chr1	68791297	68798198	120100121
chr1	68798200	68803301	308337
chr1	68835724	68837494	292584
chr1	68850752	68857868	308339
chr1	68857870	68866237	691408
chr1	68871393	68872151	691411
chr1	68881917	68891946	691411
chr1	68891948	68891948	308341
chr1	68923244	68925287	100359484
chr1	68925289	68927332	684792
chr1	68936923	68937758	684792
chr1	68959180	68965093	684270
chr1	68965095	68971009	361501
chr1	69012944	69026749	292588
chr1	69032915	69041890	292588
chr1	69041892	69053202	64638
chr1	69095317	69099538	308345
chr1	69117195	69123709	308346
chr1	69162366	69162967	499073
chr1	69162969	69163571	246146
chr1	69285078	69289453	100359753
chr1	69303581	69304361	171409
chr1	69316722	69318254	499076
chr1	69343201	69344242	361503
chr1	69365525	69368317	361503
chr1	69368319	69371112	361504
chr1	69400909	69401190	361504
chr1	69510122	69515504	684545
chr1	69556455	69600133	684545
chr1	69662559	69707303	117547
chr1	69707305	69715534	353253
chr1	69756051	69777921	353253
chr1	69812661	69874853	292594
chr1	69874855	69928944	308350
chr1	69941049	69958530	308350
chr1	69958532	69973291	691533
chr1	70001719	70006901	691533
chr1	70006903	70033790	100912286
chr1	70006903	70033790	361505
chr1	70073841	70080537	292597
chr1	70080539	70089036	120100223
chr1	70091237	70123457	120100223
chr1	70123459	70155680	574531
chr1	70185808	70231456	574531
chr1	70381577	70426160	100912013
chr1	70459920	70489958	100912013
chr1	70489960	70519998	691560
chr1	70545190	70689002	691560
chr1	70951288	70982378	289295
chr1	71007230	71084874	289295
chr1	71084876	71183370	286985
chr1	71211268	71241470	286985
chr1	71648706	71672219	286981
chr1	71693316	71724750	286981
chr1	71724752	71763270	494261
chr1	71777284	71864821	494261
chr1	71864823	71907880	367480
chr1	71956363	72004616	367480
chr1	72072856	72074694	100362054
chr1	72092840	72100740	100362054
chr1	72100742	72108643	494303
chr1	72151192	72161900	494303
chr1	72161902	72211157	494254
chr1	72276791	72279678	494287
chr1	72342795	72351409	494286
chr1	72364037	72382600	494286
chr1	72382602	72399011	494266
chr1	72413794	72453585	494266
chr1	72529928	72540107	494267
chr1	72556072	72593885	682964
chr1	72652650	72669595	108349838
chr1	72676710	72711588	108349838
chr1	72787542	72821500	292607
chr1	72830407	72834081	292607
chr1	72834083	72843740	365190
chr1	72846665	72880243	365190
chr1	73008073	73023987	691722
chr1	73049737	73066185	691722
chr1	73131695	73137529	691763
chr1	73159004	73167046	691763
chr1	73295896	73319895	502301
chr1	73295896	73319895	292615
chr1	73319897	73332888	499083
chr1	73347898	73357146	499083
chr1	73424038	73433685	308361
chr1	73433687	73443335	308362
chr1	73461087	73461263	308362
chr1	73511120	73514394	102553002
chr1	73527698	73536775	25538
chr1	73546270	73547168	502300
chr1	73578577	73589490	365192
chr1	73597895	73600100	102552463
chr1	73612686	73614635	102552463
chr1	73614637	73616563	79111
chr1	73629173	73633363	79111
chr1	73633365	73635447	308366
chr1	73641557	73646131	308366
chr1	73646133	73650708	116698
chr1	73659381	73660045	365191
chr1	73668027	73668222	361509
chr1	73683636	73702562	361508
chr1	73702564	73721491	691791
chr1	73724389	73737575	691791
chr1	73765717	73772486	100365062
chr1	73776004	73778996	100365062
chr1	73778998	73781506	120097724
chr1	73787939	73814437	120097724
chr1	73814439	73843369	494277
chr1	73869239	73887930	494296
chr1	73890816	73911322	494296
chr1	74062923	74081058	494282
chr1	74109213	74125859	494289
chr1	74141960	74144813	494289
chr1	74204414	74234210	691810
chr1	74325678	74348810	365194
chr1	74363831	74381004	365194
chr1	74617193	74662280	100360574
chr1	75510114	75608908	24912
chr1	75510114	75608908	24902
chr1	75978580	75980544	361510
chr1	76456178	76483996	691860
chr1	76487818	76511438	691860
chr1	76547819	76561872	60446
chr1	76561874	76575928	102553890
chr1	76580091	76588695	102553890
chr1	76606512	76607304	25545
chr1	76607306	76608098	100362339
chr1	76607306	76608098	100360843
chr1	76610607	76613333	100362339
chr1	76610607	76613333	100360843
chr1	76613335	76614569	100364427
chr1	76617080	76619925	100364427
chr1	76619927	76622573	103692519
chr1	76619927	76622573	100364457
chr1	76625283	76626693	103692519
chr1	76625283	76626693	100364457
chr1	76626695	76629068	120100469
chr1	76660784	76661896	361512
chr1	76739158	76743695	292622
chr1	76743697	76748235	308108
chr1	76786568	76786931	140673
chr1	76805870	76806724	140447
chr1	76847073	76861371	361514
chr1	76872692	76880866	361514
chr1	76907114	76909567	684903
chr1	76961518	76974090	445269
chr1	76991608	77002421	684934
chr1	77002423	77013349	317673
chr1	77022510	77030964	317673
chr1	77088987	77097387	308384
chr1	77097389	77105789	678741
chr1	77142692	77162447	292654
chr1	77167157	77167380	292654
chr1	77188763	77202435	308387
chr1	77321299	77338004	306400
chr1	77338006	77354363	102550403
chr1	77358713	77364686	102550403
chr1	77364688	77368965	108349752
chr1	77374664	77389140	108349752
chr1	77389142	77403618	116711
chr1	77410156	77411833	116711
chr1	77411835	77416048	65046
chr1	77428906	77432660	679748
chr1	77435009	77444850	679748
chr1	77444852	77454693	292657
chr1	77470953	77471394	292657
chr1	77471396	77476083	308392
chr1	77511859	77511985	292658
chr1	77542377	77544899	499088
chr1	77558631	77562514	245986
chr1	77568372	77572054	245986
chr1	77572056	77577595	292661
chr1	77581980	77585900	292661
chr1	77585902	77589229	24244
chr1	77594208	77607244	24244
chr1	77607246	77620282	308393
chr1	77627149	77630852	308393
chr1	77630854	77637422	361515
chr1	77642083	77654249	361515
chr1	77654251	77667077	120099770
chr1	77673859	77674147	120099770
chr1	77674149	77677217	494320
chr1	77683091	77690207	494320
chr1	77716457	77722470	65179
chr1	77751759	77763101	64345
chr1	77763103	77774446	24257
chr1	77789397	77791370	24257
chr1	77791372	77804295	308394
chr1	77821775	77835108	308394
chr1	77835110	77861921	24926
chr1	77876625	77893545	24926
chr1	77893547	77921169	59313
chr1	77932054	77960424	59313
chr1	77960426	77974849	292666
chr1	77999681	78013003	292666
chr1	78013005	78026328	120098290
chr1	78037460	78047140	120098290
chr1	78047142	78063952	102550682
chr1	78100727	78102371	102550682
chr1	78102373	78136791	292668
chr1	78145048	78177651	292668
chr1	78177653	78214511	361516
chr1	78223519	78263458	361516
chr1	78341605	78365495	292671
chr1	78433450	78439785	24256
chr1	78451991	78456815	102557319
chr1	78483207	78493778	365212
chr1	78527398	78529814	84387
chr1	78537002	78537493	84387
chr1	78559687	78564981	292680
chr1	78564983	78570278	292681
chr1	78608022	78633667	365213
chr1	78637129	78637717	365213
chr1	78637719	78637768	499090
chr1	78655531	78661925	308404
chr1	78661927	78662430	25100
chr1	78766978	78767543	102553424
chr1	78767545	78768111	292686
chr1	78803352	78805592	680309
chr1	78816463	78821270	25024
chr1	78821272	78826079	192360
chr1	78859342	78863408	308408
chr1	78876600	78878113	308409
chr1	78927062	78928872	361517
chr1	78928874	78929350	292690
chr1	78948070	78948137	308410
chr1	78948139	78954114	100360880
chr1	78963173	78969802	100360880
chr1	78987483	78994530	292673
chr1	79030713	79031325	308415
chr1	79057417	79058435	171549
chr1	79058437	79059455	24265
chr1	79145466	79155692	680476
chr1	79165494	79165990	680440
chr1	79174235	79180792	680440
chr1	79214613	79214918	308398
chr1	79231867	79232260	365511
chr1	79287508	79289476	100360982
chr1	79323093	79327783	292696
chr1	79327785	79329427	292697
chr1	79341982	79345177	680551
chr1	79345179	79346135	25292
chr1	79352376	79353915	25292
chr1	79409361	79415016	308417
chr1	79429688	79439976	78958
chr1	79458756	79471180	292699
chr1	79471182	79471368	680611
chr1	79487608	79505238	680611
chr1	79505240	79514974	292700
chr1	79526872	79537898	292700
chr1	79537900	79542106	680640
chr1	79578716	79592087	25066
chr1	79612439	79616256	502306
chr1	79616258	79620076	292701
chr1	79643783	79650440	246279
chr1	79672734	79674889	308420
chr1	79745675	79762781	170849
chr1	79776261	79777944	170849
chr1	79808466	79813268	108348989
chr1	79816512	79817876	108348989
chr1	79817878	79818485	102548503
chr1	79844986	79850013	499094
